# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "1" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "PD_121_R15_S05#_cds.txt" "PD_121_R15_S05#.bam" 
Geneid	Chr	Start	End	Strand	Length	PD_121_R15_S05#.bam
b1569	NC_000913.3	1647620	1647850	-	231	2
b1570	NC_000913.3	1647934	1648341	+	408	998
b1571	NC_000913.3	1648508	1648663	+	156	6
b1572	NC_000913.3	1648665	1648793	+	129	18
b1573	NC_000913.3	1648823	1649041	+	219	21
b1575	NC_000913.3	1649609	1649797	+	189	1
b1576	NC_000913.3	1649794	1649985	+	192	2
b1577	NC_000913.3	1650078	1650998	+	921	19
b1578	NC_000913.3	1650881	1651537	+	657	2
b1579	NC_000913.3	1651512	1652708	+	1197	54
b4534	NC_000913.3	1652728	1652838	-	111	0
b1580	NC_000913.3	1652896	1653915	-	1020	21
b1581	NC_000913.3	1653927	1655141	-	1215	15
b1582	NC_000913.3	1655347	1655673	-	327	128
b1583	NC_000913.3	1655808	1656149	+	342	920
b1584	NC_000913.3	1656184	1656744	+	561	674
b1585	NC_000913.3	1656747	1657457	-	711	618
b1586	NC_000913.3	1657565	1657870	+	306	241
b1587	NC_000913.3	1658069	1660495	+	2427	122
b1588	NC_000913.3	1660556	1662979	+	2424	308
b1589	NC_000913.3	1662990	1663607	+	618	57
b1590	NC_000913.3	1663609	1664463	+	855	366
b1591	NC_000913.3	1664506	1665120	+	615	407
b1592	NC_000913.3	1665315	1666571	+	1257	203
b1593	NC_000913.3	1666524	1667219	-	696	310
b1594	NC_000913.3	1667344	1668564	-	1221	431
b1595	NC_000913.3	1668699	1669592	-	894	116
b1596	NC_000913.3	1669699	1670952	+	1254	166
b1597	NC_000913.3	1671376	1671684	+	309	47
b4601	NC_000913.3	1671777	1671860	+	84	0
b1598	NC_000913.3	1671960	1672781	+	822	1341
b1599	NC_000913.3	1672820	1673149	-	330	12
b1600	NC_000913.3	1673136	1673501	-	366	6
b1601	NC_000913.3	1673913	1674947	+	1035	106
b1602	NC_000913.3	1674972	1676360	-	1389	2881
b1603	NC_000913.3	1676371	1677903	-	1533	3971
b1604	NC_000913.3	1678427	1679371	+	945	2449
b1605	NC_000913.3	1679557	1680939	+	1383	230
b1606	NC_000913.3	1680976	1681698	+	723	597
b1607	NC_000913.3	1681695	1682030	-	336	576
b1608	NC_000913.3	1682159	1682878	+	720	498
b1609	NC_000913.3	1682882	1684183	+	1302	468
b1610	NC_000913.3	1684259	1685188	+	930	167
b1611	NC_000913.3	1685185	1686588	-	1404	1386
b1612	NC_000913.3	1686731	1688377	-	1647	1777
b1613	NC_000913.3	1688576	1689751	+	1176	1607
b1614	NC_000913.3	1689852	1691360	+	1509	4607
b1615	NC_000913.3	1691586	1692851	-	1266	22
b1616	NC_000913.3	1692890	1694263	-	1374	32
b1617	NC_000913.3	1694260	1696071	-	1812	58
b1618	NC_000913.3	1696462	1697052	-	591	754
b1619	NC_000913.3	1697273	1698040	-	768	3615
b1620	NC_000913.3	1698152	1699180	-	1029	156
b1621	NC_000913.3	1699355	1700947	+	1593	149
b1622	NC_000913.3	1700957	1702129	+	1173	940
b1623	NC_000913.3	1702233	1703234	+	1002	611
b1624	NC_000913.3	1703268	1704308	-	1041	3760
b4409	NC_000913.3	1704551	1704676	+	126	44
b1625	NC_000913.3	1704949	1705164	+	216	78
b1626	NC_000913.3	1705250	1705690	+	441	571
b1627	NC_000913.3	1705767	1706348	+	582	623
b1628	NC_000913.3	1706348	1706926	+	579	424
b1629	NC_000913.3	1706919	1709141	+	2223	740
b1630	NC_000913.3	1709142	1710200	+	1059	372
b1631	NC_000913.3	1710204	1710824	+	621	201
b1632	NC_000913.3	1710828	1711523	+	696	245
b1633	NC_000913.3	1711523	1712158	+	636	187
b1634	NC_000913.3	1712769	1714271	+	1503	335
b1635	NC_000913.3	1714377	1714982	+	606	2567
b1636	NC_000913.3	1715026	1715889	-	864	710
b1637	NC_000913.3	1715948	1717222	-	1275	4371
b1638	NC_000913.3	1717351	1718007	-	657	1847
b1639	NC_000913.3	1718066	1718395	-	330	201
b1640	NC_000913.3	1718493	1719602	-	1110	878
b1641	NC_000913.3	1719876	1720343	+	468	4889
b1642	NC_000913.3	1720390	1720824	-	435	2764
b1643	NC_000913.3	1721025	1721261	+	237	37
b1644	NC_000913.3	1721264	1722121	+	858	141
b1645	NC_000913.3	1722121	1724133	+	2013	199
b1646	NC_000913.3	1724134	1724655	-	522	1917
b1647	NC_000913.3	1724736	1725632	-	897	1647
b1648	NC_000913.3	1725681	1725920	-	240	210
b1649	NC_000913.3	1726023	1726622	+	600	115
b1650	NC_000913.3	1726659	1727756	+	1098	728
b1651	NC_000913.3	1727837	1728244	+	408	1017
b1652	NC_000913.3	1728347	1728994	+	648	836
b1653	NC_000913.3	1729087	1733703	+	4617	3387
b1654	NC_000913.3	1733754	1734101	-	348	2392
b1655	NC_000913.3	1734435	1735250	+	816	659
b1656	NC_000913.3	1735378	1735959	+	582	2547
b1657	NC_000913.3	1736121	1737290	-	1170	960
b4602	NC_000913.3	1737456	1737545	-	90	198
b1658	NC_000913.3	1737844	1738869	+	1026	2541
b1659	NC_000913.3	1738866	1739798	-	933	234
b1660	NC_000913.3	1739911	1741122	+	1212	173
b1661	NC_000913.3	1741413	1742561	+	1149	30327
b1662	NC_000913.3	1742601	1743242	-	642	1433
b1663	NC_000913.3	1743457	1744830	+	1374	949
b1664	NC_000913.3	1744871	1746127	-	1257	3199
b1667	NC_000913.3	1746700	1747005	+	306	1636
b1668	NC_000913.3	1747131	1748735	+	1605	1795
b1669	NC_000913.3	1748747	1749559	-	813	114
b1670	NC_000913.3	1749563	1750348	-	786	127
b1671	NC_000913.3	1750345	1751013	-	669	60
b1672	NC_000913.3	1751077	1751724	-	648	87
b1673	NC_000913.3	1751728	1753830	-	2103	65
b1674	NC_000913.3	1753851	1754477	-	627	1
b1675	NC_000913.3	1754932	1755141	-	210	134
b1676	NC_000913.3	1755698	1757110	+	1413	18414
b1677	NC_000913.3	1757421	1757657	+	237	16942
b1678	NC_000913.3	1757721	1758725	-	1005	4703
b1679	NC_000913.3	1758874	1759290	-	417	486
b1680	NC_000913.3	1759303	1760523	-	1221	1900
b1681	NC_000913.3	1760520	1761791	-	1272	1971
b1682	NC_000913.3	1761766	1762512	-	747	996
b1683	NC_000913.3	1762522	1764009	-	1488	2229
b1684	NC_000913.3	1764018	1764386	-	369	650
b1685	NC_000913.3	1764934	1765122	-	189	6910
b1686	NC_000913.3	1765222	1765632	-	411	1090
b1687	NC_000913.3	1765629	1768685	-	3057	8247
b1688	NC_000913.3	1769074	1770186	+	1113	1321
b1689	NC_000913.3	1770615	1770971	+	357	3
b1690	NC_000913.3	1771071	1772285	+	1215	7
b1691	NC_000913.3	1772512	1773777	+	1266	2
b1692	NC_000913.3	1773789	1774655	+	867	42
b1693	NC_000913.3	1774686	1775444	+	759	903
b1694	NC_000913.3	1775587	1777182	+	1596	20
b1695	NC_000913.3	1777196	1778347	+	1152	23
b1696	NC_000913.3	1778390	1779301	-	912	214
b1697	NC_000913.3	1779617	1780381	+	765	21
b1698	NC_000913.3	1780401	1781339	+	939	95
b1699	NC_000913.3	1781395	1782684	+	1290	61
b1700	NC_000913.3	1782681	1782974	+	294	15
b1701	NC_000913.3	1782977	1784677	+	1701	64
b1702	NC_000913.3	1784734	1787112	-	2379	14631
b1703	NC_000913.3	1787445	1788278	+	834	1199
b1704	NC_000913.3	1788435	1789481	+	1047	1840
b1705	NC_000913.3	1789613	1789804	+	192	49
b1706	NC_000913.3	1789808	1791244	-	1437	2095
b1707	NC_000913.3	1791307	1792020	-	714	269
b1708	NC_000913.3	1792267	1792731	-	465	1165
b1709	NC_000913.3	1792809	1793558	-	750	2023
b1710	NC_000913.3	1793558	1794109	-	552	2476
b1711	NC_000913.3	1794172	1795152	-	981	396
b1712	NC_000913.3	1795253	1795552	-	300	9412
b1713	NC_000913.3	1795557	1797944	-	2388	13159
b1714	NC_000913.3	1797959	1798942	-	984	2356
b1715	NC_000913.3	1799226	1799270	-	45	0
b1716	NC_000913.3	1799393	1799749	-	357	22284
b1717	NC_000913.3	1799802	1799999	-	198	20747
b1718	NC_000913.3	1800096	1800638	-	543	39981
b1719	NC_000913.3	1800642	1802570	-	1929	27626
b4494	NC_000913.3	1803094	1804993	+	1900	28
b4535	NC_000913.3	1805165	1805272	+	108	31
b1722	NC_000913.3	1805325	1806083	-	759	172
b1723	NC_000913.3	1806370	1807299	+	930	1431
b1724	NC_000913.3	1807400	1807690	+	291	2112
b1725	NC_000913.3	1807796	1808656	+	861	4094
b1726	NC_000913.3	1808697	1809233	-	537	962
b1727	NC_000913.3	1809380	1810048	+	669	535
b1728	NC_000913.3	1810211	1810801	+	591	36
b1729	NC_000913.3	1810934	1812325	+	1392	1877
b1730	NC_000913.3	1812329	1813132	-	804	3
b1731	NC_000913.3	1813421	1813663	-	243	79
b1732	NC_000913.3	1813867	1816128	+	2262	18924
b1733	NC_000913.3	1816386	1817135	-	750	361
b1734	NC_000913.3	1817148	1818500	-	1353	268
b1735	NC_000913.3	1818605	1819447	-	843	227
b1736	NC_000913.3	1819455	1819805	-	351	71
b1737	NC_000913.3	1819856	1821214	-	1359	151
b1738	NC_000913.3	1821299	1821619	-	321	108
b1739	NC_000913.3	1821918	1822256	-	339	4285
b1740	NC_000913.3	1822458	1823285	+	828	2744
b1741	NC_000913.3	1823515	1824402	+	888	215
b1742	NC_000913.3	1824362	1824937	-	576	38
b1743	NC_000913.3	1825140	1825625	-	486	667
b1744	NC_000913.3	1825955	1826923	-	969	135
b1745	NC_000913.3	1826916	1828259	-	1344	340
b1746	NC_000913.3	1828256	1829734	-	1479	306
b1747	NC_000913.3	1829731	1830765	-	1035	156
b1748	NC_000913.3	1830762	1831982	-	1221	425
b1749	NC_000913.3	1832428	1833234	+	807	1224
b1750	NC_000913.3	1833401	1834111	+	711	70
b1751	NC_000913.3	1834116	1834793	+	678	124
b1752	NC_000913.3	1834808	1835515	+	708	237
b1753	NC_000913.3	1835515	1836063	+	549	252
b1754	NC_000913.3	1836073	1837239	+	1167	424
b1755	NC_000913.3	1837212	1838747	+	1536	258
b1756	NC_000913.3	1838747	1839400	+	654	167
b1757	NC_000913.3	1839467	1840774	+	1308	258
b1758	NC_000913.3	1840783	1841403	-	621	238
b1759	NC_000913.3	1841490	1841897	+	408	104
b1760	NC_000913.3	1841863	1842135	-	273	89
b1761	NC_000913.3	1842371	1843714	+	1344	15196
b1762	NC_000913.3	1843831	1844871	-	1041	29
b1763	NC_000913.3	1844999	1846960	-	1962	1688
b1764	NC_000913.3	1846965	1848008	-	1044	2118
b1765	NC_000913.3	1848125	1848676	-	552	1525
b1766	NC_000913.3	1848837	1850693	+	1857	1516
b1767	NC_000913.3	1850860	1851876	+	1017	1476
b1768	NC_000913.3	1851887	1852528	+	642	704
b1769	NC_000913.3	1852621	1853979	-	1359	40
b1770	NC_000913.3	1854096	1854854	-	759	151
b1771	NC_000913.3	1854991	1855971	-	981	89
b1772	NC_000913.3	1855981	1856928	-	948	29
b1773	NC_000913.3	1856933	1857769	-	837	23
b1774	NC_000913.3	1857790	1858833	-	1044	17
b1775	NC_000913.3	1858850	1860229	-	1380	15
b1776	NC_000913.3	1860256	1861332	-	1077	21
b1777	NC_000913.3	1861702	1861974	-	273	851
b1778	NC_000913.3	1862016	1862429	-	414	2054
b1779	NC_000913.3	1862771	1863766	+	996	34178
b1780	NC_000913.3	1863850	1864734	+	885	580
b1781	NC_000913.3	1864782	1865636	-	855	694
b1782	NC_000913.3	1865726	1866472	-	747	1298
b1783	NC_000913.3	1866908	1868842	+	1935	13065
b1784	NC_000913.3	1868955	1870238	+	1284	4293
b1785	NC_000913.3	1870385	1871860	+	1476	24
b1786	NC_000913.3	1872041	1873531	+	1491	491
b1787	NC_000913.3	1873574	1874077	+	504	589
b1788	NC_000913.3	1874078	1874182	-	105	3
b1789	NC_000913.3	1874352	1874798	+	447	604
b1790	NC_000913.3	1874755	1875576	-	822	175
b1791	NC_000913.3	1875673	1876854	+	1182	118
b1792	NC_000913.3	1876909	1877256	+	348	368
b1793	NC_000913.3	1877278	1877532	-	255	127
b1794	NC_000913.3	1877715	1878740	+	1026	1719
b4676	NC_000913.3	1878773	1878871	+	99	39
b4675	NC_000913.3	1878874	1878948	+	75	0
b1795	NC_000913.3	1879007	1879255	-	249	6184
b1796	NC_000913.3	1879403	1879585	-	183	5
b1797	NC_000913.3	1879589	1879948	-	360	12
b1798	NC_000913.3	1880121	1880759	-	639	194
b1799	NC_000913.3	1880886	1881809	-	924	425
b1800	NC_000913.3	1881912	1882997	+	1086	946
b1801	NC_000913.3	1883188	1884633	+	1446	23
b1802	NC_000913.3	1884665	1885789	+	1125	29
b1803	NC_000913.3	1885845	1886810	+	966	140
b1804	NC_000913.3	1886864	1887991	-	1128	625
b1805	NC_000913.3	1888061	1889746	-	1686	643
b1806	NC_000913.3	1889951	1890532	-	582	988
b1807	NC_000913.3	1890572	1891267	-	696	682
b1808	NC_000913.3	1891325	1893235	-	1911	936
b1809	NC_000913.3	1893367	1893711	+	345	1192
b1810	NC_000913.3	1894133	1894432	+	300	1569
b1811	NC_000913.3	1894552	1894731	-	180	309
b1812	NC_000913.3	1894805	1896166	+	1362	546
b1813	NC_000913.3	1896170	1896748	+	579	641
b1814	NC_000913.3	1896932	1898296	+	1365	622
b1815	NC_000913.3	1898427	1900025	+	1599	637
b1816	NC_000913.3	1900029	1901585	-	1557	1012
b4751	NC_000913.3	1901573	1901782	-	210	88
b1817	NC_000913.3	1902048	1903019	+	972	2842
b1818	NC_000913.3	1903082	1903882	+	801	2205
b1819	NC_000913.3	1903895	1904746	+	852	2569
b1820	NC_000913.3	1904801	1905259	+	459	152
b1821	NC_000913.3	1905688	1906254	+	567	10
b1822	NC_000913.3	1906251	1907060	-	810	584
b1823	NC_000913.3	1907226	1907435	-	210	8369
b1824	NC_000913.3	1907448	1907591	-	144	6217
b1825	NC_000913.3	1908261	1908548	-	288	269
b1826	NC_000913.3	1908623	1908766	-	144	57
b4536	NC_000913.3	1908925	1909164	+	240	307
b1827	NC_000913.3	1909308	1910099	-	792	1252
b1828	NC_000913.3	1910276	1911649	+	1374	324
b1829	NC_000913.3	1911695	1912576	-	882	2215
b1830	NC_000913.3	1912768	1914816	-	2049	5568
b1831	NC_000913.3	1914836	1915534	-	699	5088
b1832	NC_000913.3	1915631	1916128	-	498	2242
b1833	NC_000913.3	1916258	1917541	+	1284	561
b1834	NC_000913.3	1917510	1920143	+	2634	1742
b1835	NC_000913.3	1920223	1921662	+	1440	769
b1836	NC_000913.3	1921780	1922016	+	237	23506
b1837	NC_000913.3	1922121	1922312	+	192	759
b1838	NC_000913.3	1922313	1922969	-	657	212
b1839	NC_000913.3	1923365	1923706	-	342	714
b1840	NC_000913.3	1923719	1924591	-	873	832
b1841	NC_000913.3	1924595	1924969	-	375	713
b1842	NC_000913.3	1925108	1925338	+	231	376
b1843	NC_000913.3	1925440	1926096	+	657	380
b1844	NC_000913.3	1926120	1926782	+	663	1119
b1845	NC_000913.3	1926779	1928839	-	2061	1026
b1846	NC_000913.3	1929048	1929707	-	660	338
b1847	NC_000913.3	1930034	1930390	-	357	1391
b1848	NC_000913.3	1930457	1930747	-	291	507
b1849	NC_000913.3	1930881	1932059	+	1179	1455
b1850	NC_000913.3	1932115	1932756	-	642	1455
b1851	NC_000913.3	1932793	1934604	-	1812	992
b1852	NC_000913.3	1934839	1936314	-	1476	6132
b1853	NC_000913.3	1936652	1937521	+	870	538
b1854	NC_000913.3	1937649	1939091	+	1443	4531
b1855	NC_000913.3	1939222	1940193	-	972	1843
b1856	NC_000913.3	1940313	1941635	-	1323	4940
b1857	NC_000913.3	1941651	1942583	-	933	15175
b1858	NC_000913.3	1942662	1943417	+	756	1928
b1859	NC_000913.3	1943414	1944199	+	786	947
b1860	NC_000913.3	1944346	1945356	-	1011	1266
b1861	NC_000913.3	1945365	1945976	-	612	425
b4677	NC_000913.3	1946115	1946180	-	66	0
b1862	NC_000913.3	1946251	1946853	+	603	13
b1863	NC_000913.3	1946855	1947376	-	522	1402
b1864	NC_000913.3	1947411	1948151	-	741	3697
b1865	NC_000913.3	1948180	1948632	-	453	1651
b1866	NC_000913.3	1948750	1950522	-	1773	6709
b1867	NC_000913.3	1950832	1951398	+	567	711
b1868	NC_000913.3	1951395	1952213	+	819	375
b1869	NC_000913.3	1952266	1952661	+	396	859
b1870	NC_000913.3	1952702	1953445	+	744	783
b1871	NC_000913.3	1953442	1954413	+	972	471
b1872	NC_000913.3	1954578	1957007	-	2430	217
b1873	NC_000913.3	1957032	1958132	-	1101	8
b1874	NC_000913.3	1958520	1959266	-	747	1747
b1875	NC_000913.3	1959280	1959846	-	567	942
b1876	NC_000913.3	1960062	1961795	+	1734	3499
b1877	NC_000913.3	1961972	1962460	+	489	21
b1878	NC_000913.3	1962580	1962972	-	393	11
b1879	NC_000913.3	1962972	1965050	-	2079	259
b1880	NC_000913.3	1965043	1966191	-	1149	32
b1881	NC_000913.3	1966393	1967037	-	645	99
b1882	NC_000913.3	1967048	1967437	-	390	49
b1883	NC_000913.3	1967452	1968501	-	1050	25
b1884	NC_000913.3	1968504	1969364	-	861	34
b1885	NC_000913.3	1969383	1970984	-	1602	32
b1886	NC_000913.3	1971030	1972691	-	1662	18
b1887	NC_000913.3	1972836	1973339	-	504	76
b1888	NC_000913.3	1973360	1975324	-	1965	75
b1889	NC_000913.3	1975329	1976255	-	927	30
b1890	NC_000913.3	1976252	1977139	-	888	25
b1891	NC_000913.3	1977266	1977844	-	579	61
b1892	NC_000913.3	1977847	1978197	-	351	41
b1893	NC_000913.3	1978518	1979021	-	504	11
b1894	NC_000913.3	1978940	1979215	-	276	17
b1895	NC_000913.3	1979753	1980181	+	429	207
b1896	NC_000913.3	1980188	1981612	-	1425	10942
b1897	NC_000913.3	1981587	1982387	-	801	6088
b4460	NC_000913.3	1982554	1983540	-	987	176
b1900	NC_000913.3	1983555	1985069	-	1515	70
b1901	NC_000913.3	1985139	1986128	-	990	41
b1902	NC_000913.3	1986925	1987428	+	504	186
b4537	NC_000913.3	1987507	1987758	-	252	391
b4663	NC_000913.3	1987873	1987959	-	87	73
b1904	NC_000913.3	1988222	1988545	+	324	20
b1905	NC_000913.3	1988716	1989213	+	498	298
b1906	NC_000913.3	1989251	1989490	-	240	63
b1907	NC_000913.3	1989681	1990892	+	1212	351
b1908	NC_000913.3	1990954	1991619	-	666	1615
b1912	NC_000913.3	1992269	1992817	-	549	849
b1913	NC_000913.3	1992874	1994706	-	1833	1839
b1914	NC_000913.3	1994703	1995359	-	657	1681
b4752	NC_000913.3	1995655	1995831	+	177	2
b1915	NC_000913.3	1995818	1996042	+	225	128
b1916	NC_000913.3	1996110	1996832	-	723	265
b1917	NC_000913.3	1997062	1997814	-	753	577
b1918	NC_000913.3	1997811	1998479	-	669	749
b1919	NC_000913.3	1998494	1999480	-	987	1592
b1920	NC_000913.3	1999585	2000385	-	801	3350
b1921	NC_000913.3	2000473	2001024	-	552	83
b1922	NC_000913.3	2001070	2001789	-	720	19
b1923	NC_000913.3	2002110	2003606	-	1497	948
b1924	NC_000913.3	2003872	2005278	+	1407	65
b1925	NC_000913.3	2005303	2005713	+	411	27
b1926	NC_000913.3	2005713	2006078	+	366	34
b1927	NC_000913.3	2006156	2007643	+	1488	3282
b1928	NC_000913.3	2007677	2008090	-	414	1014
b1929	NC_000913.3	2008277	2009482	+	1206	592
b1930	NC_000913.3	2009479	2009712	+	234	104
b1931	NC_000913.3	2009821	2010489	+	669	175
b1932	NC_000913.3	2010600	2011079	+	480	183
b4495	NC_000913.3	2011223	2012351	-	1129	2
b1936	NC_000913.3	2012502	2012780	+	279	11
b1937	NC_000913.3	2012700	2013014	-	315	22
b1938	NC_000913.3	2013229	2014887	+	1659	28
b1939	NC_000913.3	2014880	2015875	+	996	32
b1940	NC_000913.3	2015868	2016554	+	687	43
b1941	NC_000913.3	2016554	2017927	+	1374	31
b1942	NC_000913.3	2017946	2018389	+	444	9
b1943	NC_000913.3	2018386	2019513	+	1128	30
b1944	NC_000913.3	2019618	2020082	+	465	15
b1945	NC_000913.3	2020087	2021091	+	1005	51
b1946	NC_000913.3	2021088	2021501	+	414	17
b1947	NC_000913.3	2021504	2021869	+	366	7
b1948	NC_000913.3	2021869	2022606	+	738	14
b1949	NC_000913.3	2022616	2022885	+	270	8
b1950	NC_000913.3	2022893	2023678	+	786	8
b1951	NC_000913.3	2023968	2024591	+	624	863
b1952	NC_000913.3	2024635	2024823	-	189	263
b1953	NC_000913.3	2024986	2025213	+	228	1983
b1955	NC_000913.3	2025511	2026326	+	816	1758
b1956	NC_000913.3	2026323	2028017	-	1695	1051
b1957	NC_000913.3	2028188	2028370	-	183	446
b1958	NC_000913.3	2028449	2029366	-	918	816
b1959	NC_000913.3	2029539	2030459	+	921	313
b1960	NC_000913.3	2030448	2030918	-	471	208
b1961	NC_000913.3	2030899	2032317	-	1419	2095
b1962	NC_000913.3	2032384	2033079	-	696	1119
b1963	NC_000913.3	2033119	2033484	-	366	877
b4496	NC_000913.3	2034051	2035243	+	1193	230
b1967	NC_000913.3	2035835	2036686	+	852	2928
b1968	NC_000913.3	2036794	2038152	-	1359	354
b1969	NC_000913.3	2038152	2038823	-	672	372
b1970	NC_000913.3	2038956	2039369	+	414	51
b1971	NC_000913.3	2039478	2040482	+	1005	909
b1972	NC_000913.3	2040483	2041118	+	636	280
b1973	NC_000913.3	2041375	2042025	+	651	2577
b1974	NC_000913.3	2042368	2042898	+	531	60
b1976	NC_000913.3	2043651	2044448	+	798	866
b1978	NC_000913.3	2044938	2052014	+	7077	1058
b4497	NC_000913.3	2052276	2053328	-	1053	10
b1981	NC_000913.3	2053643	2054959	+	1317	1653
b1982	NC_000913.3	2055061	2056515	+	1455	4122
b1983	NC_000913.3	2056858	2057574	+	717	732
b1985	NC_000913.3	2058203	2059846	-	1644	285
b1987	NC_000913.3	2059964	2060914	-	951	398
b1988	NC_000913.3	2061016	2061933	-	918	108
b1990	NC_000913.3	2062391	2063323	-	933	1341
b1991	NC_000913.3	2063388	2064467	-	1080	460
b1992	NC_000913.3	2064479	2065222	-	744	266
b1993	NC_000913.3	2065219	2065764	-	546	230
b1994	NC_000913.3	2066305	2067321	-	1017	909
b4582	NC_000913.3;NC_000913.3	2068635;2070277	2068940;2070474	+;+	504	228
b1996	NC_000913.3	2068952	2069857	-	906	731
b1997	NC_000913.3	2069815	2070180	-	366	610
b1999	NC_000913.3	2070786	2071211	+	426	89
b2000	NC_000913.3	2071539	2074658	+	3120	1064
b2001	NC_000913.3	2074779	2076311	+	1533	173
b2002	NC_000913.3	2076308	2076754	+	447	27
b2003	NC_000913.3	2076817	2077038	+	222	0
b2004	NC_000913.3	2077112	2077480	+	369	2
b2005	NC_000913.3	2077569	2077943	+	375	6
b2006	NC_000913.3	2077940	2078134	+	195	41
b4538	NC_000913.3	2078575	2078931	+	357	35
b2007	NC_000913.3	2079032	2079361	-	330	2722
b2008	NC_000913.3	2079533	2080591	-	1059	701
b2009	NC_000913.3	2080789	2081262	-	474	1340
b2010	NC_000913.3	2081381	2082547	-	1167	432
b2011	NC_000913.3	2082756	2084183	+	1428	1189
b2012	NC_000913.3	2084226	2084453	-	228	522
b2013	NC_000913.3	2084467	2085525	-	1059	961
b2014	NC_000913.3	2085704	2087062	-	1359	926
b4678	NC_000913.3	2087052	2087114	-	63	17
b2015	NC_000913.3	2087329	2088258	-	930	879
b2016	NC_000913.3	2088304	2089128	-	825	2513
b4539	NC_000913.3	2089211	2089465	-	255	495
b2017	NC_000913.3	2089462	2089713	-	252	621
b2018	NC_000913.3	2089996	2090046	+	51	0
b2019	NC_000913.3	2090192	2091091	+	900	857
b2020	NC_000913.3	2091097	2092401	+	1305	1273
b2021	NC_000913.3	2092398	2093468	+	1071	1378
b2022	NC_000913.3	2093468	2094535	+	1068	1437
b2023	NC_000913.3	2094535	2095125	+	591	542
b2024	NC_000913.3	2095125	2095862	+	738	821
b2025	NC_000913.3	2095844	2096620	+	777	676
b2026	NC_000913.3	2096614	2097225	+	612	774
b2027	NC_000913.3	2097321	2098301	-	981	4754
b2028	NC_000913.3	2098447	2099613	-	1167	1938
b2029	NC_000913.3	2099862	2101268	-	1407	14701
b4571	NC_000913.3;NC_000913.3	2101396;2102944	2101744;2103389	-;-	795	1680
b2030	NC_000913.3	2101895	2102911	-	1017	1626
b2032	NC_000913.3	2103391	2104509	-	1119	736
b2033	NC_000913.3	2104494	2105084	-	591	1431
b2034	NC_000913.3	2105065	2106057	-	993	1454
b2035	NC_000913.3	2106060	2107226	-	1167	511
b2036	NC_000913.3	2107226	2108329	-	1104	1905
b2037	NC_000913.3	2108337	2109584	-	1248	1274
b2038	NC_000913.3	2109581	2110138	-	558	1320
b2039	NC_000913.3	2110138	2111019	-	882	2487
b2040	NC_000913.3	2111077	2111976	-	900	2501
b2041	NC_000913.3	2111976	2113061	-	1086	3830
b2042	NC_000913.3	2113434	2114327	-	894	7288
b2043	NC_000913.3	2114502	2115896	-	1395	238
b2044	NC_000913.3	2115907	2117127	-	1221	251
b2045	NC_000913.3	2117124	2118404	-	1281	195
b2046	NC_000913.3	2118680	2120158	-	1479	113
b2047	NC_000913.3	2120160	2121554	-	1395	118
b2048	NC_000913.3	2121609	2122979	-	1371	214
b2049	NC_000913.3	2123084	2124520	-	1437	189
b2050	NC_000913.3	2124523	2125746	-	1224	199
b2051	NC_000913.3	2125743	2126222	-	480	105
b2052	NC_000913.3	2126225	2127190	-	966	290
b2053	NC_000913.3	2127193	2128314	-	1122	574
b2054	NC_000913.3	2128340	2128888	-	549	79
b2055	NC_000913.3	2128904	2129650	-	747	113
b2056	NC_000913.3	2129661	2130878	-	1218	165
b2057	NC_000913.3	2130853	2132070	-	1218	131
b2058	NC_000913.3	2132067	2132555	-	489	49
b2059	NC_000913.3	2132558	2133397	-	840	126
b2060	NC_000913.3	2133490	2135652	-	2163	253
b2061	NC_000913.3	2135655	2136098	-	444	35
b2062	NC_000913.3	2136104	2137243	-	1140	211
b2063	NC_000913.3	2137902	2139485	+	1584	1194
b2064	NC_000913.3	2139759	2141612	-	1854	1551
b2065	NC_000913.3	2141634	2142215	-	582	1358
b2066	NC_000913.3	2142307	2142948	-	642	850
b2067	NC_000913.3	2143266	2146583	+	3318	1748
b2068	NC_000913.3	2146692	2147540	-	849	537
b2069	NC_000913.3	2147674	2149026	+	1353	270
b2070	NC_000913.3	2149039	2150985	-	1947	233
b2071	NC_000913.3	2151185	2151646	+	462	35
